Wavenumber (1/cm),Transmittance
1405.2782489030628,0.812
1406.59693,0.816
1407.9156174757657,0.832
1409.2343049515314,0.836
1410.552992427297,0.848
1411.8716799030628,0.855
1413.190362,0.865
1414.5090494757658,0.867
1415.8277369515315,0.871
1417.1464244272972,0.871
1418.465111903063,0.871
1419.783794,0.871
1421.1024814757657,0.871
1422.4211689515314,0.871
1423.7398564272971,0.871
1425.0585439030629,0.871
1426.377226,0.869
1427.6959134757658,0.867
1429.0146009515315,0.865
1430.3332884272972,0.861
1431.651975903063,0.857
1432.970658,0.853
1434.2893454757657,0.853
1435.6080329515314,0.851
1436.9267204272971,0.8341
1438.2454079030629,0.834
1439.56409,0.842
1440.8827774757658,0.842
1442.2014649515315,0.836
1443.5201524272973,0.836
1444.838839903063,0.834
1446.157521,0.832
1447.4762084757658,0.824
1448.7948959515315,0.824
1450.1135834272973,0.818
1451.432270903063,0.816
1452.750953,0.806
1454.0696404757657,0.8
1455.3883279515314,0.795
1456.7070154272972,0.779
1458.025702903063,0.763
1459.344385,0.777
1460.6630724757658,0.777
1461.9817599515316,0.771
1463.3004474272973,0.769
1464.619134903063,0.769
1465.937817,0.769
1467.2565044757657,0.771
1468.5751919515315,0.773
1469.8938794272972,0.773
1471.212566903063,0.773
1472.531249,0.775
1473.8499364757656,0.779
1475.1686239515313,0.783
1476.487311427297,0.795
1477.8059989030628,0.8
1479.12468,0.814
1480.4433674757656,0.818
1481.7620549515314,0.826
1483.080742427297,0.838
1484.3994299030628,0.84
1485.718112,0.851
1487.0367994757657,0.853
1488.3554869515315,0.855
1489.6741744272972,0.861
1490.992861903063,0.863
1492.311544,0.873
1493.6302314757656,0.875
1494.9489189515314,0.875
1496.267606427297,0.875
1497.5862939030628,0.877
1498.904976,0.883
1500.2236634757658,0.885
1501.5423509515315,0.889
1502.8610384272972,0.891
1504.179725903063,0.891
1505.498408,0.871
1506.8170954757657,0.871
1508.1357829515314,0.873
1509.454470427297,0.891
1510.7731579030628,0.893
1512.091839,0.893
1513.4105264757657,0.893
1514.7292139515314,0.893
1516.0479014272971,0.891
1517.3665889030628,0.891
1518.685271,0.889
1520.0039584757658,0.889
1521.3226459515315,0.889
1522.6413334272972,0.895
1523.960020903063,0.895
1525.278703,0.895
1526.5973904757657,0.897
1527.9160779515314,0.902
1529.2347654272971,0.904
1530.5534529030629,0.904
1531.872135,0.9
1533.1908224757658,0.9
1534.5095099515315,0.902
1535.8281974272973,0.902
1537.146884903063,0.895
1538.465567,0.883
1539.7842544757657,0.871
1541.1029419515314,0.871
1542.4216294272971,0.8929
1543.7403169030629,0.895
1545.058998,0.895
1546.3776854757657,0.897
1547.6963729515314,0.9
1549.0150604272972,0.902
1550.3337479030629,0.902
1551.65243,0.902
1552.9711174757658,0.897
1554.2898049515316,0.897
1555.6084924272973,0.895
1556.927179903063,0.885
1558.245862,0.869
1559.5645494757657,0.871
1560.8832369515314,0.883
1562.2019244272972,0.904
1563.520611903063,0.906
1564.839294,0.908
1566.1579814757658,0.906
1567.4766689515316,0.897
1568.7953564272973,0.897
1570.114043903063,0.906
1571.432726,0.908
1572.7514134757657,0.906
1574.0701009515315,0.887
1575.3887884272972,0.887
1576.707475903063,0.906
1578.026158,0.908
1579.3448454757656,0.908
1580.6635329515314,0.91
1581.982220427297,0.912
1583.3009079030628,0.912
1584.619589,0.912
1585.9382764757656,0.912
1587.2569639515314,0.912
1588.575651427297,0.912
1589.8943389030628,0.916
1591.213021,0.916
1592.5317084757658,0.912
1593.8503959515315,0.914
1595.1690834272972,0.914
1596.487770903063,0.914
1597.806453,0.916
1599.1251404757656,0.916
1600.4438279515314,0.916
1601.762515427297,0.916
1603.0812029030628,0.916
1604.399885,0.916
1605.7185724757658,0.916
1607.0372599515315,0.916
1608.3559474272972,0.916
1609.674634903063,0.916
1610.993317,0.914
1612.3120044757657,0.914
1613.6306919515314,0.914
1614.9493794272971,0.914
1616.2680669030628,0.887
1617.586748,0.887
1618.9054354757657,0.904
1620.2241229515314,0.906
1621.5428104272971,0.908
1622.8614979030629,0.91
1624.18018,0.914
1625.4988674757658,0.914
1626.8175549515315,0.916
1628.1362424272972,0.916
1629.454929903063,0.916
1630.773612,0.918
1632.0922994757657,0.918
1633.4109869515314,0.916
1634.7296744272971,0.8931
1636.0483619030629,0.893
1637.367044,0.914
1638.6857314757658,0.914
1640.0044189515315,0.916
1641.3231064272973,0.916
1642.641793903063,0.914
1643.960476,0.914
1645.2791634757657,0.895
1646.5978509515314,0.895
1647.9165384272972,0.897
1649.2352259030629,0.908
1650.553907,0.918
1651.8725944757657,0.9138
1653.1912819515314,0.8571
1654.5099694272972,0.895
1655.828656903063,0.908
1657.147339,0.91
1658.4660264757658,0.912
1659.7847139515316,0.916
1661.1034014272973,0.906
1662.422088903063,0.906
1663.740771,0.908
1665.0594584757657,0.908
1666.3781459515315,0.91
1667.6968334272972,0.908
1669.015520903063,0.904
1670.334203,0.9
1671.6528904757656,0.897
1672.9715779515313,0.895
1674.290265427297,0.897
1675.6089529030628,0.902
1676.927635,0.904
1678.2463224757657,0.906
1679.5650099515315,0.908
1680.8836974272972,0.906
1682.202384903063,0.902
1683.521066,0.885
1684.8397534757657,0.871
1686.1584409515315,0.871
1687.4771284272972,0.9039
1688.795815903063,0.906
1690.114498,0.906
1691.4331854757656,0.904
1692.7518729515314,0.902
1694.070560427297,0.9
1695.3892479030628,0.887
1696.70793,0.869
1698.0266174757658,0.865
1699.3453049515315,0.865
1700.6639924272972,0.869
1701.982679903063,0.881
1703.301362,0.887
1704.6200494757657,0.889
1705.9387369515314,0.887
1707.257424427297,0.885
1708.5761119030628,0.885
1709.894794,0.885
1711.2134814757658,0.883
1712.5321689515315,0.879
1713.8508564272972,0.869
1715.169543903063,0.8551
1716.488226,0.853
1717.8069134757657,0.842
1719.1256009515314,0.838
1720.4442884272971,0.846
1721.7629759030629,0.842
1723.081657,0.836
1724.4003444757657,0.83
1725.7190319515314,0.822
1727.0377194272971,0.818
1728.3564069030629,0.814
1729.675089,0.806
1730.9937764757658,0.8039
1732.3124639515315,0.767
1733.6311514272973,0.761
1734.949838903063,0.757
1736.268521,0.753
1737.5872084757657,0.744
1738.9058959515314,0.728
1740.2245834272971,0.71
1741.5432709030629,0.6951
1742.861953,0.6509
1744.1806404757658,0.6319
1745.4993279515315,0.5909
1746.8180154272973,0.553
1748.136702903063,0.516
1749.455385,0.481
1750.7740724757657,0.475
1752.0927599515314,0.3532
1753.4114474272972,0.2752
1754.730134903063,0.2551
1756.048816,0.2359
1757.3675034757657,0.2178
1758.6861909515314,0.153
1760.0048784272972,0.146
1761.323565903063,0.144
1762.642248,0.144
1763.9609354757658,0.144
1765.2796229515316,0.146
1766.5983104272973,0.146
1767.916997903063,0.148
1769.23568,0.153
1770.5543674757657,0.159
1771.8730549515315,0.1691
1773.1917424272972,0.216
1774.510429903063,0.257
1775.829112,0.316
1777.1477994757656,0.3629
1778.4664869515314,0.381
1779.785174427297,0.4378
1781.1038619030628,0.4709
1782.422544,0.5002
1783.7412314757657,0.5671
1785.0599189515315,0.6201
1786.3786064272972,0.667
1787.697293903063,0.679
1789.015975,0.714
1790.3346624757658,0.7789
